"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.x","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.y","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute","duration.OtherTransaction/NettyDispatcher/NettyDispatcher","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"416",416,"BST-Cassandra",2017-09-30 14:10:00,2017-09-30 14:20:00,3038554,0.000207531302828253,0,59734.437888,66.8334579467773,6.90633373260498,1.75179736614227,0,0.116657295823097,2.16890513896942,0.518177247047424,4.69607820510864,1003459.17307692,0,0,0,0,0,2998793,34335,5426,0.990000009536743,0,0,0,0,0,0,100,303855.4,41.7,348.4,134517.1,168948.2,0,41.7,348.4,134517.1,168948.2,0.037041422028777,0.00192206894690011,0.000434437142947625,1.42410887603419e-05,0,0,0,0,10044.3570507653,5.38889656487805e-06,5.43325205160095e-07,0
"417",417,"BST-Cassandra",2017-09-30 14:20:00,2017-09-30 14:30:00,3009804,0.0002019283182885,0,59721.719808,66.7790451049805,7.49131507873535,1.80201903581619,0,0.15591184720397,2.30483026504517,0.790267199277878,5.85881657600403,1015609.96394231,0,0,0,0,0,2973719,30357,5728,0.990000009536743,0,0,0,0,0,0,100,300980.4,34.3,326.4,133859.8,166759.9,0,34.3,326.4,133859.8,166759.9,0.0512633835014577,0.00231278368474265,0.000417367362639866,1.43591335297035e-05,0,0,0,0,13194.6338552968,-1.26814453116437e-06,7.36897773911949e-07,0
"418",418,"BST-Cassandra",2017-09-30 14:30:00,2017-09-30 14:40:00,3009310,0.000205583274531371,0,59674.37824,66.7502670288086,7.36926298141479,1.75071965456009,0,0.131935589760542,2.34152879714966,0.567480033636093,4.94767961502075,1006465.60336538,0,0,0,0,0,2971909,32088,5313,0.990000009536743,0,0,0,0,0,0,100,300931,33.3,278.4,133376.7,167242.6,0,33.3,278.4,133376.7,167242.6,0.0453879187987988,0.00232880927658046,0.000430036355625083,1.40502013009843e-05,0,0,0,0,5894.34956863616,2.23810538120062e-06,9.64961107352558e-07,0
"419",419,"BST-Cassandra",2017-09-30 14:40:00,2017-09-30 14:50:00,3011731,0.000202258021438834,0,59663.19616,66.7246856689453,7.72832765579224,1.77794337272644,0,0.15172136425972,2.23813178539276,0.706903791427612,5.70029821395874,1003659.18990385,0,0,0,0,0,2978558,27780,5393,0.990000009536743,0,0,0,0,0,0,100,301173.1,26.5,329.7,133713.2,167103.7,0,26.5,329.7,133713.2,167103.7,0.0952296004943396,0.00174702403154383,0.000415736580383986,1.33188466808335e-05,0,0,0,0,-55554.0187058817,-1.47581327101406e-06,7.47507711618134e-07,0
"420",420,"BST-Cassandra",2017-09-30 14:50:00,2017-09-30 15:00:00,2965897,0.000197093830729118,0,59654.57408,66.73095703125,7.69164447784424,1.77456520795822,0,0.161267455667257,2.12687435150146,0.754955834150314,5.613951587677,1005409.37980769,0,0,0,0,0,2930124,30140,5633,0.990000009536743,0,0,0,0,0,0,100,296589.7,21.8,326.8,131396.5,164844.6,0,21.8,326.8,131396.5,164844.6,0.0359757804220183,0.00231382618941248,0.000415609736094188,1.39883564714889e-05,0,0,0,0,-21216.0315130861,-1.78573282455302e-06,5.79461836514028e-07,0
"421",421,"BST-Cassandra",2017-09-30 15:00:00,2017-09-30 15:10:00,2966687,0.000203271990490065,0,59621.064704,66.8445053100586,7.23698387145996,1.74293154478073,0,0.1386718057096,2.28043329715729,0.609547591209412,5.14354205131531,982739.807692308,0,0,0,0,0,2928642,32597,5448,0.990000009536743,0,0,0,0,0,0,100,296668.7,14.9,391,132692.4,163570.4,0,14.9,391,132692.4,163570.4,0.0611887023489933,0.00197331630409207,0.000423158556006222,1.51080785288781e-05,0,0,0,0,-2281.09833689034,1.43481951152039e-06,4.114159612989e-07,0
"422",422,"BST-Cassandra",2017-09-30 15:10:00,2017-09-30 15:20:00,2994371,0.000199961601425809,0,59679.002624,66.8363571166992,7.19074335098267,1.76923625469208,0,0.134335903078318,1.92989747524261,0.632682114839554,5.17225160598755,984156.420673077,0,0,0,0,0,2957577,31095,5699,0.990000009536743,0,0,0,0,0,0,100,299437.1,18.7,355.8,133560.9,165501.7,0,18.7,355.8,133560.9,165501.7,0.0451493755080214,0.00202018967060146,0.000419284710883949,1.39744902535744e-05,0,0,0,0,20740.0259981765,-1.30953517702768e-06,2.36442474377263e-07,0
"423",423,"BST-Cassandra",2017-09-30 15:20:00,2017-09-30 15:30:00,2932750,0.000200371164946893,0,59844.202496,66.7968139648438,7.1187705039978,1.75243973731995,0,0.13724475055933,2.11959543228149,0.67300061583519,5.46796798706055,984315.971153846,0,0,0,0,0,2896980,30865,4905,0.990000009536743,0,0,0,0,0,0,100,293275,22,366.7,129377.8,163508.5,0,22,366.7,129377.8,163508.5,0.0190805743454545,0.00217864320943551,0.000426912446773712,1.41410332985747e-05,0,0,0,0,-7799.32337323157,2.15052346015323e-07,6.14689872335816e-08,0
"424",424,"BST-Cassandra",2017-09-30 15:30:00,2017-09-30 15:40:00,2933565,0.000198559907029161,0,59804.512256,66.7468414306641,7.21252088546753,1.78117889165878,0,0.159866899996996,3.05071065425873,0.842339444160461,5.94323725700378,975606.689903846,0,0,0,0,0,2898344,29626,5595,0.990000009536743,0,0,0,0,0,0,100,293356.5,25.7,317.3,129393.8,163619.7,0,25.7,317.3,129393.8,163619.7,0.0421000323540856,0.00208945478380082,0.000419513882730857,1.35765381106309e-05,0,0,0,0,-9164.91038314998,-7.40389782897578e-07,-3.12583908756991e-08,0
"425",425,"BST-Cassandra",2017-09-30 15:40:00,2017-09-30 15:50:00,2898868,0.000204819292819473,0,59774.439424,66.7315063476562,7.03041234016418,1.74264786243439,0,0.128376891463995,3.2694333076477,0.578040927648544,5.13629140853882,974010.283653846,0,0,0,0,0,2863352,30778,4738,0.990000009536743,0,0,0,0,0,0,100,289886.8,14.8,354.4,128973.4,160544.2,0,14.8,354.4,128973.4,160544.2,0.104874700959459,0.00217875619582393,0.000424169233852096,1.45976269363826e-05,0,0,0,0,-27691.5346139586,2.34379026999723e-06,-1.22693847193212e-07,0
"426",426,"BST-Cassandra",2017-09-30 15:50:00,2017-09-30 16:00:00,2980808,0.000203036119102941,0,59768.5248,66.6938400268555,7.19780073165894,1.74787803888321,0,0.145561166852713,2.56624743938446,0.667437103390694,5.23366565704346,975746.185096154,0,0,0,0,0,2942534,31351,6923,0.990000009536743,0,0,0,0,0,0,100,298080.8,29,353.2,133585.1,164113.5,0,29,353.2,133585.1,164113.5,0.0367967479034483,0.00233176851698754,0.00042221840076251,1.35783783418183e-05,0,0,0,0,45600.5390889575,2.10885520476477e-06,-1.42104591649428e-07,0
"427",427,"BST-Cassandra",2017-09-30 16:00:00,2017-09-30 16:10:00,2889672,0.000205302210880681,0,59749.392384,66.838752746582,7.47977571487427,1.75146584510803,0,0.146706176549196,2.27096664905548,0.785296726226807,5.63519430160522,963462.923076923,0,0,0,0,0,2851255,33034,5383,0.990000009536743,0,0,0,0,0,0,100,288967.2,21.7,384.6,127749.2,160811.7,0,21.7,384.6,127749.2,160811.7,0.0614436089769585,0.00212920491107644,0.000428300083035354,1.52874047143336e-05,0,0,0,0,-12565.7864612588,4.48333039682942e-07,-1.615153358836e-07,0
"428",428,"BST-Cassandra",2017-09-30 16:10:00,2017-09-30 16:20:00,2850603,0.000198254703536761,0,59699.982336,66.8176345825195,7.28841190338135,1.75902062654495,0,0.132473062723875,2.2395477771759,0.64179984331131,5.33844900131226,942749.098557692,0,0,0,0,0,2815281,30339,4983,0.990000009536743,0,0,0,0,0,0,100,285060.3,14.4,341,125649.7,159055.2,0,14.4,341,125649.7,159055.2,0.002080842625,0.00216818734721408,0.000425710901507127,1.4176098526172e-05,0,0,0,0,-25150.5499810055,-4.45625539045763e-06,-1.50793354247725e-07,0
"429",429,"BST-Cassandra",2017-09-30 16:20:00,2017-09-30 16:30:00,2793653,0.000202177004708172,0,59693.71136,66.7918319702148,6.6484194278717,1.66433777809143,0,0.119433786720037,1.92880802154541,0.554107448458672,4.50892515182495,939126.442307692,0,0,0,0,0,2759184,29797,4672,0.990000009536743,0,0,0,0,0,0,100,279365.3,20.9,327,124655.2,154362.2,0,20.9,327,124655.2,154362.2,0.0318560878516746,0.00210138284923547,0.000424713539035676,1.41585439595963e-05,0,0,0,0,-42111.5725703766,-6.67146500553427e-07,-1.40071372500827e-07,0
"430",430,"BST-Cassandra",2017-09-30 16:30:00,2017-09-30 16:40:00,2807410,0.000211381602965723,0,59689.545728,66.7609558105469,6.86543788909912,1.71011707782745,0,0.126744595170021,2.55208334922791,0.68318572640419,5.07618074417114,931589.324519231,0,0,0,0,0,2770181,32885,4344,0.990000009536743,0,0,0,0,0,0,100,280741,38.6,332.2,125641.7,154728.5,0,38.6,332.2,125641.7,154728.5,0.0710418723834197,0.00233528910987357,0.000426342152307713,1.46006099994507e-05,0,0,0,0,-40924.9228413361,6.46479808831386e-06,-9.9769632444513e-08,0
"431",431,"BST-Cassandra",2017-09-30 16:40:00,2017-09-30 16:50:00,3041123,0.00020064091025848,0,59653.083136,66.7071304321289,7.05242590904236,1.70034422874451,0,0.127933958917856,2.2403064250946,0.670468157529831,4.72181978225708,928620.644230769,0,0,0,0,0,3000948,34956,5219,0.990000009536743,0,0,0,0,0,0,100,304112.3,18.5,381.6,140031.3,163680.9,0,18.5,381.6,140031.3,163680.9,0.0306556939513514,0.0021773839302935,0.000408695719473432,1.45964235570552e-05,0,0,0,0,126376.002911487,-2.49974446007406e-06,-9.05766733838576e-08,0
"432",432,"BST-Cassandra",2017-09-30 16:50:00,2017-09-30 17:00:00,2867711,0.000198915370912201,0,59628.580864,66.6969680786133,7.25081663131714,1.72390193939209,0,0.132904336601496,2.1093820810318,0.781484439969063,4.99237413406372,951140.28125,0,0,0,0,0,2831834,30284,5593,0.990000009536743,0,0,0,0,0,0,100,286771.1,18.2,281.3,128857.4,157614.2,0,18.2,281.3,128857.4,157614.2,0.00102736042307692,0.00251848668147885,0.000418460726469726,1.51907013784291e-05,0,0,0,0,38512.3914226582,-1.8973833289414e-07,-6.65859524184853e-08,0
"433",433,"BST-Cassandra",2017-09-30 17:00:00,2017-09-30 17:10:00,2829233,0.000199901005476043,0,59626.094592,66.8371734619141,7.37299489974976,1.70282926559448,0,0.142908412218094,2.23007340431213,0.754050290584564,5.07857046127319,924013.444711538,0,0,0,0,0,2795530,28407,5296,0.990000009536743,0,0,0,0,0,0,100,282923.3,27.9,382.3,125359.3,157153.8,0,27.9,382.3,125359.3,157153.8,0.0631104801003584,0.00201630738765368,0.000413870977898728,1.3632882907063e-05,0,0,0,0,3299.5026155496,-7.12223411580051e-07,-4.25952312310685e-08,0
"434",434,"BST-Cassandra",2017-09-30 17:10:00,2017-09-30 17:20:00,2835240,0.000196711071036314,0,59604.750336,66.8464126586914,7.09571142196655,1.65231080055237,0,0.130733574926853,2.03813333511353,0.614693570137024,4.97172474861145,931995.783653846,0,0,0,0,0,2802282,28555,4403,0.990000009536743,0,0,0,0,0,0,100,283524,17.5,312,124626,158568.5,0,17.5,312,124626,158568.5,0.0510323848628571,0.00200129428974359,0.000415626385457288,1.54947876595919e-05,0,0,0,0,17862.1558945887,-3.45358862179814e-06,-3.32414100689959e-08,0
"435",435,"BST-Cassandra",2017-09-30 17:20:00,2017-09-30 17:30:00,2758802,0.000201568156009384,0,59705.724928,66.8098068237305,6.98655548095703,1.69217103719711,0,0.124706587940454,1.94512345790863,0.663272547721863,4.63223233222961,936496.201923077,0,0,0,0,0,2725012,28331,5459,0.990000009536743,0,0,0,0,0,0,100,275880.2,10.5,421.4,122074.9,153373.4,0,10.5,421.4,122074.9,153373.4,0.0402637440380952,0.00238768075700047,0.000421814893209825,1.75174724104701e-05,0,0,0,0,-24876.8992417585,2.6092583872261e-06,-2.38875890179457e-08,0
"436",436,"BST-Cassandra",2017-09-30 17:30:00,2017-09-30 17:40:00,2758518,0.000198214943928225,0,59838.644224,66.7768096923828,7.20240712165833,1.64071259498596,0,0.117968341708183,2.62801666259766,0.692248451709747,4.60228300094604,915657.088942308,0,0,0,0,0,2727359,26788,4371,0.990000009536743,0,0,0,0,0,0,100,275851.8,24.3,386.7,123486,151954.8,0,24.3,386.7,123486,151954.8,0.0567021041975309,0.00223463824411689,0.000407215468689568,1.41525240525472e-05,0,0,0,0,-18146.686474103,-1.39792282726679e-06,-1.21155228072212e-08,0
"437",437,"BST-Cassandra",2017-09-30 17:40:00,2017-09-30 17:50:00,2751391,0.00020219750362235,0,59823.3088,66.7136764526367,7.64145050048828,1.6809787273407,0,0.149181320518255,2.30434510707855,0.772115659713745,5.42257776260376,916145.129807692,0,0,0,0,0,2717576,29581,4234,0.990000009536743,0,0,0,0,0,0,100,275139.1,31.4,344.5,122455.2,152308,0,31.4,344.5,122455.2,152308,0.0431188851178344,0.00211040501683599,0.000419519749366299,1.430717254051e-05,0,0,0,0,-41567.8503395426,3.46165435542679e-07,-9.4744860845708e-09,0
"438",438,"BST-Cassandra",2017-09-30 17:50:00,2017-09-30 18:00:00,2741908,0.000199393448318105,0,59769.663488,66.7218856811523,6.86208724975586,1.69132853746414,0,0.131211126595736,1.71331667900085,0.697552883625031,4.72602028846741,919747.389423077,0,0,0,0,0,2709180,28159,4569,0.990000009536743,0,0,0,0,0,0,100,274190.8,16.9,305.5,120756.6,153111.8,0,16.9,305.5,120756.6,153111.8,0.0702160743491124,0.00233104103535188,0.000419158266742356,1.40873352844131e-05,0,0,0,0,-32611.8716723653,-1.08478319031094e-06,-6.07868866353556e-09,0
"439",439,"BST-Cassandra",2017-09-30 18:00:00,2017-09-30 18:10:00,2730858,0.000205961545457142,0,59765.00224,66.7951049804688,6.66983017921448,1.64683339595795,0,0.116436291486025,1.92658336162567,0.538454946875572,4.66140460968018,898530.985576923,0,0,0,0,0,2695495,30183,5180,0.990000009536743,0,0,0,0,0,0,100,273085.8,48.7,362.3,121450.5,151224.3,0,48.7,362.3,121450.5,151224.3,0.0307671038726899,0.00218512736847916,0.000426529335415663,1.42367513375826e-05,0,0,0,0,-4918.37095655361,3.68037027555603e-07,-2.68289124250032e-09,0
"440",440,"BST-Cassandra",2017-09-30 18:10:00,2017-09-30 18:20:00,2742421,0.000205233850858056,0,59766.145024,66.85595703125,6.58502306938171,1.6547660946846,0,0.114458579570055,1.8431333065033,0.587787681818008,4.35970892906189,911917.987980769,0,0,0,0,0,2707514,30639,4268,0.990000009536743,0,0,0,0,0,0,100,274242.1,30.3,336.6,122022.1,151853.1,0,30.3,336.6,122022.1,151853.1,0.0756036261089109,0.00222404488354129,0.000418774674121327,1.41228180945927e-05,0,0,0,0,-14786.2718905127,3.24336724758772e-06,-1.93804816639442e-09,0
"441",441,"BST-Cassandra",2017-09-30 18:20:00,2017-09-30 18:30:00,2698677,0.000203300971865473,0,59724.255232,66.8218154907227,6.94585742950439,1.6792550444603,0,0.129837277531624,2.06204209327698,0.590365654230118,4.70187082290649,901972.745192308,0,0,0,0,0,2667029,26150,5498,0.990000009536743,0,0,0,0,0,0,100,269867.7,33.4,355.8,119007.7,150470.8,0,33.4,355.8,119007.7,150470.8,0.0350290616646707,0.00201601743338954,0.000427322208025195,1.41054801775494e-05,0,0,0,0,6335.79061987111,1.70262795074714e-06,-1.19320531233313e-09,0
"442",442,"BST-Cassandra",2017-09-30 18:30:00,2017-09-30 18:40:00,2732829,0.000200390851594081,0,59704.09472,66.7908935546875,6.96455307006836,1.5897568821907,0,0.103707326203585,1.80983335971832,0.631779244542122,4.2363842010498,888303.459134615,0,0,0,0,0,2700262,28175,4392,0.990000009536743,0,0,0,0,0,0,100,273282.9,20.5,424.3,120665.1,152173,0,20.5,424.3,120665.1,152173,0.0778645401121951,0.00195916832806976,0.000415991534689815,1.406448404579e-05,0,0,0,0,18907.013307265,-5.40449885772851e-06,-4.12523903925432e-10,0
"443",443,"BST-Cassandra",2017-09-30 18:40:00,2017-09-30 18:50:00,2742456,0.000204898939737228,0,59698.192384,66.7446365356445,7.06489925384521,1.67319694757462,0,0.125792345404625,1.94763205051422,0.624751174449921,4.79614777565002,902898.391826923,0,0,0,0,0,2706688,30546,5222,0.990000009536743,0,0,0,0,0,0,100,274245.6,20.9,322.4,121876.3,152026,0,20.9,322.4,121876.3,152026,0.0358616670047847,0.00212499026799007,0.000430977408798922,1.46823240550958e-05,0,0,0,0,-23230.3411071552,2.16618055822503e-06,-2.92837976090254e-10,0
"444",444,"BST-Cassandra",2017-09-30 18:50:00,2017-09-30 19:00:00,2663457,0.000201747478822448,0,59668.95104,66.7309875488281,7.22486515045166,1.69300788640976,0,0.137194506824017,2.27218332290649,0.669721436500549,4.99701972007751,886253.194711538,0,0,0,0,0,2632964,26428,4065,0.990000009536743,0,0,0,0,0,0,100,266345.7,33.6,384,117444,148484.1,0,33.6,384,117444,148484.1,0.0500161978005952,0.00210816613723958,0.000416447707103811,1.57269964548393e-05,0,0,0,0,-35322.0874783341,2.64218994009582e-06,-1.68210112505562e-10,0
"445",445,"BST-Cassandra",2017-09-30 19:00:00,2017-09-30 19:10:00,2717043,0.000199245987792979,0,59641.761792,66.7113571166992,6.98664789199829,1.64006888866425,0,0.116095077246428,1.99112410545349,0.63319638967514,4.63349957466126,892190.526442308,0,0,0,0,0,2684258,28909,3876,0.990000009536743,0,0,0,0,0,0,100,271704.3,13.8,369.6,119040.6,152280.3,0,13.8,369.6,119040.6,152280.3,0.0499833807753623,0.00195407914583333,0.000423592848213131,1.50987785491623e-05,0,0,0,0,11359.4203771427,-8.30395128985172e-07,-4.35822489208704e-11,0
"446",446,"BST-Cassandra",2017-09-30 19:10:00,2017-09-30 19:20:00,2671963,0.000200344683946597,0,59640.557568,66.8086242675781,6.92409906387329,1.65739156007767,0,0.135975851118565,1.87180602550507,0.73739030957222,5.27587113380432,886002.927884615,0,0,0,0,0,2641793,25555,4615,0.990000009536743,0,0,0,0,0,0,100,267196.3,19.8,342.3,118844.7,147989.5,0,19.8,342.3,118844.7,147989.5,0.031615712040404,0.00204895250978674,0.000420950093534672,1.47059294855378e-05,0,0,0,0,-12290.9995776219,-5.63582188644734e-07,-2.99953395455077e-11,0
"447",447,"BST-Cassandra",2017-09-30 19:20:00,2017-09-30 19:30:00,2677873,0.000195424246808568,0,59611.99616,66.7828216552734,7.11896405220032,1.6437335729599,0,0.12650803476572,1.84978333711624,0.664950323104858,4.87588329315186,883943.151442308,0,0,0,0,0,2643960,29730,4183,0.990000009536743,0,0,0,0,0,0,100,267787.3,13.5,428.9,118176,149168.9,0,13.5,428.9,118176,149168.9,0.00197449811851852,0.00197481308580089,0.000418046093114507,1.37794355954894e-05,0,0,0,0,16008.2197685931,-3.56248371837122e-06,-1.6408430170145e-11,0
"448",448,"BST-Cassandra",2017-09-30 19:30:00,2017-09-30 19:40:00,2671244,0.000201404947131,0,59699.331072,66.7831192016602,6.47333517074585,1.61366137266159,0,0.109821324050426,1.65745828151703,0.590902066230774,4.13889918327332,887153.189903846,0,0,0,0,0,2638131,28588,4525,0.990000009536743,0,0,0,0,0,0,100,267124.4,29.8,364.7,117768.2,148961.7,0,29.8,364.7,117768.2,148961.7,0.0457783728657718,0.0021858758513847,0.000420958756019876,1.38507834852851e-05,0,0,0,0,22229.522633384,2.99829468986028e-07,-2.79742895514801e-12,0
"449",449,"BST-Cassandra",2017-09-30 19:40:00,2017-09-30 19:50:00,2779363,0.000201418326903323,0,59764.137984,66.7417602539062,7.12542276382446,1.62909203767776,0,0.117758480459452,1.88523669242859,0.569605666399002,4.47900066375732,892921.545673077,0,0,0,0,0,2744472,29956,4935,0.990000009536743,0,0,0,0,0,0,100,277936.3,41.3,442.4,124122.2,153330.4,0,41.3,442.4,124122.2,153330.4,0.0506432480193705,0.00191394744981917,0.000408222024589477,1.54812891390096e-05,0,0,0,0,90869.4132167399,4.36823674507893e-07,-1.89692705987454e-12,0
"450",450,"BST-Cassandra",2017-09-30 19:50:00,2017-09-30 20:00:00,2659061,0.00019922527712151,0,59819.58144,66.7339019775391,7.02290358543396,1.65831714868546,0,0.127876257896423,1.91904113292694,0.680599769949913,5.03245453834534,895570.014423077,0,0,0,0,0,2627739,26859,4463,0.990000009536743,0,0,0,0,0,0,100,265906.1,22.8,347.4,119144.7,146391.2,0,22.8,347.4,119144.7,146391.2,0.0466128455921053,0.00240365724640184,0.000411294931797218,1.41661643145216e-05,0,0,0,0,9172.84713634336,-1.86036938625892e-06,-9.95981075391228e-13,0
"451",451,"BST-Cassandra",2017-09-30 20:00:00,2017-09-30 20:10:00,2606486,0.000210893867426489,0,59768.385536,66.7299118041992,6.96938934326172,1.62602888345718,0,0.118835893273354,1.94488334655762,0.575074946880341,4.29392099380493,863975.521634615,0,0,0,0,0,2572853,28913,4720,0.990000009536743,0,0,0,0,0,0,100,260648.6,35.8,432.8,115869.5,144310.5,0,35.8,432.8,115869.5,144310.5,0.0710525255335196,0.00218505454713494,0.000426782851987797,1.40579071017008e-05,0,0,0,0,-27304.7713122941,6.45524703632766e-06,-9.51461132103759e-14,0
"452",452,"BST-Cassandra",2017-09-30 20:10:00,2017-09-30 20:20:00,2658382,0.000199190938692031,0,59765.420032,66.7003860473633,6.79612922668457,1.62076343297958,0,0.119228284060955,1.87229738235474,0.592458140850067,4.77041273117065,863828.425480769,0,0,0,0,0,2628335,26096,3951,0.990000009536743,0,0,0,0,0,0,100,265838.2,36.1,348.9,117248.8,148204.4,0,36.1,348.9,117248.8,148204.4,0.0446945033074792,0.0021940172318716,0.000412864844154482,1.461285142209e-05,0,0,0,0,-32592.6897722785,-3.577866412939e-06,-6.38378239159465e-14,0
"453",453,"BST-Cassandra",2017-09-30 20:20:00,2017-09-30 20:30:00,2623052,0.000200970379658505,0,59764.08064,66.8045806884766,6.99398455619812,1.62204636335373,0,0.112214528024197,2.71733335256577,0.686001861095428,4.40494823455811,869966.995192308,0,0,0,0,0,2591359,27008,4685,0.990000009536743,0,0,0,0,0,0,100,262305.2,19.6,321.5,115995.6,145968.5,0,19.6,321.5,115995.6,145968.5,0.0406078931428571,0.00224822334556765,0.000423148645650352,1.44789874377006e-05,0,0,0,0,25929.0585511024,-1.72100712423072e-07,-3.26405569239796e-14,0
"454",454,"BST-Cassandra",2017-09-30 20:30:00,2017-09-30 20:40:00,2611858,0.000205157601224109,0,59729.170432,66.7768707275391,6.70712823867798,1.6724182844162,0,0.127657983452082,2.50000731945038,0.647287055850029,4.77733764648437,867575.795673077,0,0,0,0,0,2576805,30552,4501,0.990000009536743,0,0,0,0,0,0,100,261185.8,32.8,431.2,115925,144796.8,0,32.8,431.2,115925,144796.8,0.0509114804420732,0.00239027389169759,0.000421065759273668,1.43070937852218e-05,0,0,0,0,-15076.7618478946,-3.86827969403304e-07,-1.33226762955019e-15,0
"455",455,"BST-Cassandra",2017-09-30 20:40:00,2017-09-30 20:50:00,2584599,0.000203158030032899,0,59706.748928,66.7556381225586,6.59640889167786,1.61371031999588,0,0.115347331762314,1.60558972358704,0.658481967449188,4.6220184803009,853826.370192308,0,0,0,0,0,2552157,28231,4211,0.990000009536743,0,0,0,0,0,0,100,258459.9,32.3,372.7,115313.1,142741.8,0,32.3,372.7,115313.1,142741.8,0.0366270336006192,0.00210179808532332,0.000418303929398308,1.61542586243133e-05,0,0,0,0,-45014.6224043439,8.04491738292827e-07,-8.88178419700125e-16,0
